name,pokedex_number,abilities,,,typing,,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape
Togedemaru,777,Iron Barbs,Lightning Rod,Sturdy,Electric,Steel,65,98,63,40,73,96,3,33,Roly-Poly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,152,180,Field,Fairy,10,70,FALSE,,Gray,Upright
Togedemaru Totem,777,Iron Barbs,Lightning Rod,Sturdy,Electric,Steel,65,98,63,40,73,96,6,130,Roly-Poly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152,180,Field,Fairy,10,70,FALSE,,Gray,Upright
Mimikyu Busted,778,Disguise,,,Ghost,Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,,20,70,FALSE,,Yellow,Squiggle
Mimikyu Disguised,778,Disguise,,,Ghost,Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,167,45,Amorphous,,20,70,FALSE,,Yellow,Squiggle
Mimikyu Totem Busted,778,Disguise,,,Ghost,Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,,20,70,FALSE,,Yellow,Squiggle
Mimikyu Totem Disguised,778,Disguise,,,Ghost,Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,,20,70,FALSE,,Yellow,Squiggle
Bruxish,779,Dazzling,Strong Jaw,Wonder Skin,Water,Psychic,68,105,70,70,70,92,9,190,Gnash Teeth Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,80,Water 2,,15,70,FALSE,,Pink,Fish
Drampa,780,Berserk,Sap Sipper,Cloud Nine,Normal,Dragon,78,60,85,135,91,36,30,1850,Placid Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,70,Monster,Dragon,20,70,FALSE,,White,Squiggle
Dhelmise,781,Steelworker,,,Ghost,Grass,70,131,100,86,90,40,39,2100,Sea Creeper Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,181,25,Mineral,,25,70,FALSE,,Green,Blob
Jangmo O,782,Bulletproof,Soundproof,Overcoat,Dragon,,45,55,65,45,45,45,6,297,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,45,Dragon,,40,70,TRUE,,Gray,Quadruped
Hakamo O,783,Bulletproof,Soundproof,Overcoat,Dragon,Fighting,55,75,90,65,70,65,12,470,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Dragon,,40,70,TRUE,Jangmo O,Gray,Upright
Kommo O,784,Bulletproof,Soundproof,Overcoat,Dragon,Fighting,75,110,125,100,105,85,16,782,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,270,45,Dragon,,40,70,FALSE,Hakamo O,Gray,Upright
Kommo O Totem,784,Bulletproof,Soundproof,Overcoat,Dragon,Fighting,75,110,125,100,105,85,24,2075,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270,45,Dragon,,40,70,FALSE,Hakamo O,Gray,Upright
Tapu Koko,785,Electric Surge,Telepathy,,Electric,Fairy,70,115,85,95,75,130,18,205,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,,15,70,FALSE,,Yellow,Arms
Tapu Lele,786,Psychic Surge,Telepathy,,Psychic,Fairy,70,85,75,130,115,95,12,186,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,,15,70,FALSE,,Pink,Arms
Tapu Bulu,787,Grassy Surge,Telepathy,,Grass,Fairy,70,130,115,85,95,75,19,455,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,,15,70,FALSE,,Red,Arms
Tapu Fini,788,Misty Surge,Telepathy,,Water,Fairy,70,75,115,95,130,85,13,212,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,,15,70,FALSE,,Purple,Arms
Cosmog,789,Unaware,,,Psychic,,43,29,31,29,31,37,2,1,Nebula Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,40,45,Undiscovered,,120,0,TRUE,,Blue,Ball
Cosmoem,790,Sturdy,,,Psychic,,43,29,131,29,131,37,1,9999,Protostar Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,140,45,Undiscovered,,120,0,TRUE,Cosmog,Blue,Ball
Solgaleo,791,Full Metal Body,,,Psychic,Steel,137,137,107,113,89,97,34,2300,Sunne Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,306,45,Undiscovered,,120,0,FALSE,Cosmoem,White,Quadruped
Lunala,792,Shadow Shield,,,Psychic,Ghost,137,113,89,137,107,97,40,1200,Moone Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,306,45,Undiscovered,,120,0,FALSE,Cosmoem,Purple,Wings
Nihilego,793,Beast Boost,,,Rock,Poison,109,53,47,127,131,103,12,555,Parasite Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,White,Tentacles
Buzzwole,794,Beast Boost,,,Bug,Fighting,107,139,139,53,53,79,24,3336,Swollen Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,Red,Tentacles
Pheromosa,795,Beast Boost,,,Bug,Fighting,71,137,37,137,37,151,18,250,Lissome Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,White,Humanoid
Xurkitree,796,Beast Boost,,,Electric,,83,89,71,173,71,83,38,1000,Glowing Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,Black,Upright
Celesteela,797,Beast Boost,,,Steel,Flying,97,101,103,107,101,61,92,9999,Launch Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,Green,Humanoid
Kartana,798,Beast Boost,,,Grass,Steel,59,181,131,59,31,109,3,1,Drawn Sword Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,White,Humanoid
Guzzlord,799,Beast Boost,,,Dark,Dragon,223,101,53,97,53,43,55,8880,Junkivore Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,45,Undiscovered,,120,0,FALSE,,Black,Upright
Necrozma,800,Prism Armor,,,Psychic,,97,107,101,127,89,79,24,2300,Prism Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,270,255,Undiscovered,,120,0,FALSE,,Black,Arms
Necrozma Dawn,800,Prism Armor,,,Psychic,Ghost,97,113,109,157,127,77,42,3500,Prism Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,306,255,Undiscovered,,120,0,FALSE,,Black,Arms
Necrozma Dusk,800,Prism Armor,,,Psychic,Steel,97,157,127,113,109,77,38,4600,Prism Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,306,255,Undiscovered,,120,0,FALSE,,Black,Arms
Necrozma Ultra,800,Neuroforce,,,Psychic,Dragon,97,167,97,167,97,129,75,2300,Prism Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,339,255,Undiscovered,,120,0,FALSE,,Black,Arms
Magearna,801,Soul Heart,,,Steel,Fairy,80,95,115,130,115,65,10,805,Artificial Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,270,3,Undiscovered,,120,0,FALSE,,Gray,Humanoid
Magearna Original,801,Soul Heart,,,Steel,Fairy,80,95,115,130,115,65,10,805,Artificial Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,270,3,Undiscovered,,120,0,FALSE,,Gray,Humanoid
Marshadow,802,Technician,,,Fighting,Ghost,90,125,80,90,90,125,7,222,Gloomdweller Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,270,3,Undiscovered,,120,0,FALSE,,Gray,Humanoid
Poipole,803,Beast Boost,,,Poison,,67,73,67,73,67,73,6,18,Poison Pin Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,189,45,Undiscovered,,120,0,TRUE,,Purple,Upright
Naganadel,804,Beast Boost,,,Poison,Dragon,73,73,73,127,73,121,36,1500,Poison Pin Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,243,45,Undiscovered,,120,0,FALSE,Poipole,Purple,Wings
Stakataka,805,Beast Boost,,,Rock,Steel,61,131,211,53,101,13,55,8200,Rampart Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,30,Undiscovered,,120,0,FALSE,,Gray,Quadruped
Blacephalon,806,Beast Boost,,,Fire,Ghost,53,127,53,151,79,107,18,130,Fireworks Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,30,Undiscovered,,120,0,FALSE,,White,Humanoid
Zeraora,807,Volt Absorb,,,Electric,,88,112,75,102,80,143,15,445,Thunderclap Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,270,3,Undiscovered,,120,0,FALSE,,Yellow,Humanoid
Meltan,808,Magnet Pull,,,Steel,,46,65,65,55,35,34,2,80,Hex Nut Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,135,3,Undiscovered,,120,0,TRUE,,Gray,Ball
Melmetal,809,Iron Fist,,,Steel,,135,143,143,80,65,34,25,8000,Hex Nut Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,270,3,Undiscovered,,120,0,FALSE,Meltan,Gray,Humanoid
Melmetal Gmax,809,Iron Fist,,,Steel,,135,143,143,80,65,34,250,10000,Hex Nut Pokémon,7,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,270,3,Undiscovered,,120,0,FALSE,Meltan,Gray,Humanoid
Grookey,810,Overgrow,Grassy Surge,,Grass,,50,65,50,40,40,65,3,50,Chimp Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,45,Field,Grass,20,50,TRUE,,Green,Upright
Thwackey,811,Overgrow,Grassy Surge,,Grass,,70,85,70,55,60,80,7,140,Beat Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Field,Grass,20,50,TRUE,Grookey,Green,Upright
Rillaboom,812,Overgrow,Grassy Surge,,Grass,,100,125,90,60,70,85,21,900,Drummer Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,265,45,Field,Grass,20,50,FALSE,Thwackey,Green,Humanoid
Rillaboom Gmax,812,Overgrow,Grassy Surge,,Grass,,100,125,90,60,70,85,280,10000,Drummer Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265,45,Field,Grass,20,50,FALSE,Thwackey,Green,Humanoid
Scorbunny,813,Blaze,Libero,,Fire,,50,71,40,40,40,69,3,45,Rabbit Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,45,Field,Human-Like,20,50,TRUE,,White,Upright
Raboot,814,Blaze,Libero,,Fire,,65,86,60,55,60,94,6,90,Rabbit Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Field,Human-Like,20,50,TRUE,Scorbunny,Gray,Upright
Cinderace,815,Blaze,Libero,,Fire,,80,116,75,65,75,119,14,330,Striker Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,265,45,Field,Human-Like,20,50,FALSE,Raboot,White,Upright
Cinderace Gmax,815,Blaze,Libero,,Fire,,80,116,75,65,75,119,270,10000,Striker Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265,45,Field,Human-Like,20,50,FALSE,Raboot,White,Upright
Sobble,816,Torrent,Sniper,,Water,,50,40,40,70,40,70,3,40,Water Lizard Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,45,Water 1,Field,20,50,TRUE,,Blue,Quadruped
Drizzile,817,Torrent,Sniper,,Water,,65,60,55,95,55,90,7,115,Water Lizard Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Water 1,Field,20,50,TRUE,Sobble,Blue,Upright
Inteleon,818,Torrent,Sniper,,Water,,70,85,65,125,65,120,19,452,Secret Agent Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,265,45,Water 1,Field,20,50,FALSE,Drizzile,Blue,Upright
Inteleon Gmax,818,Torrent,Sniper,,Water,,70,85,65,125,65,120,400,10000,Secret Agent Pokémon,8,0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265,45,Water 1,Field,20,50,FALSE,Drizzile,Blue,Upright
Skwovet,819,Cheek Pouch,Gluttony,,Normal,,70,55,55,35,35,25,3,25,Cheeky Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,55,255,Field,,20,50,TRUE,,Brown,Upright
Greedent,820,Cheek Pouch,Gluttony,,Normal,,120,95,95,55,75,20,6,60,Greedy Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,161,90,Field,,20,50,FALSE,Skwovet,Brown,Upright
Rookidee,821,Keen Eye,Unnerve,Big Pecks,Flying,,38,47,35,33,35,57,2,18,Tiny Bird Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,255,Flying,,15,50,TRUE,,Blue,Wings
Corvisquire,822,Keen Eye,Unnerve,Big Pecks,Flying,,68,67,55,43,55,77,8,160,Raven Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,128,120,Flying,,15,50,TRUE,Rookidee,Blue,Wings
Corviknight,823,Pressure,Unnerve,Mirror Armor,Flying,Steel,98,87,105,53,85,67,22,750,Raven Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,248,45,Flying,,15,50,FALSE,Corvisquire,Purple,Wings
Corviknight Gmax,823,Pressure,Unnerve,Mirror Armor,Flying,Steel,98,87,105,53,85,67,140,10000,Raven Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248,45,Flying,,15,50,FALSE,Corvisquire,Purple,Wings
Blipbug,824,Swarm,Compound Eyes,Telepathy,Bug,,25,20,20,25,45,45,4,80,Larva Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36,255,Bug,,15,50,TRUE,,Blue,Armor
Dottler,825,Swarm,Compound Eyes,Telepathy,Bug,Psychic,50,35,80,50,90,30,4,195,Radome Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,117,120,Bug,,15,50,TRUE,Blipbug,Yellow,Armor
Orbeetle,826,Swarm,Frisk,Telepathy,Bug,Psychic,60,45,110,80,120,90,4,408,Seven Spot Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,253,45,Bug,,15,50,FALSE,Dottler,Red,Wings
Orbeetle Gmax,826,Swarm,Frisk,Telepathy,Bug,Psychic,60,45,110,80,120,90,140,10000,Seven Spot Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253,45,Bug,,15,50,FALSE,Dottler,Red,Wings
Nickit,827,Run Away,Unburden,Stakeout,Dark,,40,28,28,47,52,50,6,89,Fox Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,255,Field,,15,50,TRUE,,Brown,Quadruped
Thievul,828,Run Away,Unburden,Stakeout,Dark,,70,58,58,87,92,90,12,199,Fox Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,159,127,Field,,15,50,FALSE,Nickit,Brown,Quadruped
Gossifleur,829,Cotton Down,Regenerator,Effect Spore,Grass,,40,40,60,40,60,10,4,22,Flowering Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,50,190,Grass,,20,50,TRUE,,Green,Blob
Eldegoss,830,Cotton Down,Regenerator,Effect Spore,Grass,,60,50,90,80,120,60,5,25,Cotton Bloom Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,161,75,Grass,,20,50,FALSE,Gossifleur,Green,Blob
Wooloo,831,Fluffy,Run Away,Bulletproof,Normal,,42,40,55,40,45,48,6,60,Sheep Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,122,255,Field,,15,50,TRUE,,White,Quadruped
Dubwool,832,Fluffy,Run Away,Bulletproof,Normal,,72,80,100,60,90,88,13,430,Sheep Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,127,Field,,15,50,FALSE,Wooloo,White,Quadruped
Chewtle,833,Strong Jaw,Shell Armor,Swift Swim,Water,,50,64,50,38,38,44,3,85,Snapping Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,57,255,Monster,Water 1,20,50,TRUE,,Green,Quadruped
Drednaw,834,Strong Jaw,Shell Armor,Swift Swim,Water,Rock,90,115,90,48,68,74,10,1155,Bite Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,75,Monster,Water 1,20,50,FALSE,Chewtle,Green,Quadruped
Drednaw Gmax,834,Strong Jaw,Shell Armor,Swift Swim,Water,Rock,90,115,90,48,68,74,240,10000,Bite Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,75,Monster,Water 1,20,50,FALSE,Chewtle,Green,Quadruped
Yamper,835,Ball Fetch,Rattled,,Electric,,59,45,50,40,50,26,3,135,Puppy Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54,255,Field,,20,50,TRUE,,Yellow,Quadruped
Boltund,836,Strong Jaw,Competitive,,Electric,,69,90,60,90,60,121,10,340,Dog Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Field,,20,50,FALSE,Yamper,Yellow,Quadruped
Rolycoly,837,Steam Engine,Heatproof,Flash Fire,Rock,,30,40,50,40,50,30,3,120,Coal Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,48,255,Mineral,,15,50,TRUE,,Black,Ball
Carkol,838,Steam Engine,Flame Body,Flash Fire,Rock,Fire,80,60,90,60,70,50,11,780,Coal Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,144,120,Mineral,,15,50,TRUE,Rolycoly,Black,Legs
Coalossal,839,Steam Engine,Flame Body,Flash Fire,Rock,Fire,110,80,120,80,90,30,28,3105,Coal Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,255,45,Mineral,,15,50,FALSE,Carkol,Black,Humanoid
Coalossal Gmax,839,Steam Engine,Flame Body,Flash Fire,Rock,Fire,110,80,120,80,90,30,420,10000,Coal Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255,45,Mineral,,15,50,FALSE,Carkol,Black,Humanoid
Applin,840,Ripen,Gluttony,Bulletproof,Grass,Dragon,40,40,80,40,40,20,2,5,Apple Core Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,255,Grass,Dragon,20,50,TRUE,,Green,Squiggle
Flapple,841,Ripen,Gluttony,Hustle,Grass,Dragon,70,110,80,95,60,70,3,10,Apple Wing Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,45,Grass,Dragon,20,50,FALSE,Applin,Green,Wings
Flapple Gmax,841,Ripen,Gluttony,Hustle,Grass,Dragon,70,110,80,95,60,70,240,10000,Apple Wing Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,45,Grass,Dragon,20,50,FALSE,Applin,Green,Wings
Appletun,842,Ripen,Gluttony,Thick Fat,Grass,Dragon,110,85,80,100,80,30,4,130,Apple Nectar Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,45,Grass,Dragon,20,50,FALSE,Applin,Green,Quadruped
Appletun Gmax,842,Ripen,Gluttony,Thick Fat,Grass,Dragon,110,85,80,100,80,30,240,10000,Apple Nectar Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,45,Grass,Dragon,20,50,FALSE,Applin,Green,Quadruped
Silicobra,843,Sand Spit,Shed Skin,Sand Veil,Ground,,52,57,75,35,50,46,22,76,Sand Snake Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,255,Field,Dragon,20,50,TRUE,,Green,Squiggle
Sandaconda,844,Sand Spit,Shed Skin,Sand Veil,Ground,,72,107,125,65,70,71,38,655,Sand Snake Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,179,120,Field,Dragon,20,50,FALSE,Silicobra,Green,Squiggle
Sandaconda Gmax,844,Sand Spit,Shed Skin,Sand Veil,Ground,,72,107,125,65,70,71,220,10000,Sand Snake Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,179,120,Field,Dragon,20,50,FALSE,Silicobra,Green,Squiggle
Cramorant,845,Gulp Missile,,,Flying,Water,70,85,55,85,95,85,8,180,Gulp Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,45,Water 1,Flying,20,50,FALSE,,Blue,Wings
Arrokuda,846,Swift Swim,Propeller Tail,,Water,,41,63,40,40,30,66,5,10,Rush Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,56,255,Water 2,,20,50,TRUE,,Brown,Fish
Barraskewda,847,Swift Swim,Propeller Tail,,Water,,61,123,60,60,50,136,13,300,Skewer Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,60,Water 2,,20,50,FALSE,Arrokuda,Brown,Fish
Toxel,848,Rattled,Static,Klutz,Electric,Poison,40,38,35,54,35,40,4,110,Baby Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,48,75,Undiscovered,,25,50,TRUE,,Purple,Upright
Toxtricity Amped,849,Punk Rock,Plus,Technician,Electric,Poison,75,98,70,114,70,75,16,400,Punk Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,176,45,Human-Like,,25,50,FALSE,Toxel,Purple,Upright
Toxtricity Amped Gmax,849,Punk Rock,Plus,Technician,Electric,Poison,75,98,70,114,70,75,240,10000,Punk Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,45,Human-Like,,25,50,FALSE,Toxel,Purple,Upright
Toxtricity Low Key,849,Punk Rock,Minus,Technician,Electric,Poison,75,98,70,114,70,75,16,400,Punk Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,45,Human-Like,,25,50,FALSE,Toxel,Purple,Upright
Toxtricity Low Key Gmax,849,Punk Rock,Minus,Technician,Electric,Poison,75,98,70,114,70,75,240,10000,Punk Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,45,Human-Like,,25,50,FALSE,Toxel,Purple,Upright
Sizzlipede,850,Flash Fire,White Smoke,Flame Body,Fire,Bug,50,65,45,50,50,45,7,10,Radiator Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Bug,,20,50,TRUE,,Red,Tentacles
Centiskorch,851,Flash Fire,White Smoke,Flame Body,Fire,Bug,100,115,65,90,90,65,30,1200,Radiator Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,184,75,Bug,,20,50,FALSE,Sizzlipede,Red,Tentacles
Centiskorch Gmax,851,Flash Fire,White Smoke,Flame Body,Fire,Bug,100,115,65,90,90,65,750,10000,Radiator Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,184,75,Bug,,20,50,FALSE,Sizzlipede,Red,Tentacles
Clobbopus,852,Limber,Technician,,Fighting,,50,68,60,50,50,32,6,40,Tantrum Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,180,Water 1,Human-Like,25,50,TRUE,,Brown,Tentacles
Grapploct,853,Limber,Technician,,Fighting,,80,118,90,70,80,42,16,390,Jujitsu Pokémon,8,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,45,Water 1,Human-Like,25,50,FALSE,Clobbopus,Blue,Tentacles
Sinistea,854,Weak Armor,Cursed Body,,Ghost,,40,45,45,74,54,50,1,2,Black Tea Pokémon,8,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,62,120,Mineral,Amorphous,20,50,TRUE,,Purple,Ball
Polteageist,855,Weak Armor,Cursed Body,,Ghost,,60,65,65,134,114,70,2,4,Black Tea Pokémon,8,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,178,60,Mineral,Amorphous,20,50,FALSE,Sinistea,Purple,Ball
Hatenna,856,Healer,Anticipation,Magic Bounce,Psychic,,42,30,45,56,53,39,4,34,Calm Pokémon,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,53,235,Fairy,,20,50,TRUE,,Pink,Legs
Hattrem,857,Healer,Anticipation,Magic Bounce,Psychic,,57,40,65,86,73,49,6,48,Serene Pokémon,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,130,120,Fairy,,20,50,TRUE,Hatenna,Pink,Humanoid
Hatterene,858,Healer,Anticipation,Magic Bounce,Psychic,Fairy,57,90,95,136,103,29,21,51,Silent Pokémon,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,255,45,Fairy,,20,50,FALSE,Hattrem,Pink,Blob
Hatterene Gmax,858,Healer,Anticipation,Magic Bounce,Psychic,Fairy,57,90,95,136,103,29,260,10000,Silent Pokémon,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255,45,Fairy,,20,50,FALSE,Hattrem,Pink,Blob
Impidimp,859,Prankster,Frisk,Pickpocket,Dark,Fairy,45,45,30,55,40,50,4,55,Wily Pokémon,8,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,53,255,Fairy,Human-Like,20,50,TRUE,,Pink,Humanoid
Morgrem,860,Prankster,Frisk,Pickpocket,Dark,Fairy,65,60,45,75,55,70,8,125,Devious Pokémon,8,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,130,120,Fairy,Human-Like,20,50,TRUE,Impidimp,Pink,Humanoid
Grimmsnarl,861,Prankster,Frisk,Pickpocket,Dark,Fairy,95,120,65,95,75,60,15,610,Bulk Up Pokémon,8,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,255,45,Fairy,Human-Like,20,50,FALSE,Morgrem,Purple,Humanoid
